title,year,director,genres,country,language,rating,votes
魂断蓝桥 Waterloo Bridge,1931,詹姆斯·惠尔,剧情 / 战争,美国,英语,8.7,7196
阿尔卡特兹的养鸟人 Birdman of Alcatraz,1962,约翰·弗兰克海默,剧情 / 传记,美国,英语,8.7,4693
四月一日灵异事件簿剧场版：仲夏夜之梦 劇場版xxxHOLiC 真夏ノ夜ノ夢,2005,水岛努,动画,日本,日语,8.7,13370
哆啦A梦：大雄与梦幻三剑士 ドラえもん のび太と夢幻三剣士,1994,芝山努,科幻 / 动画 / 冒险,日本,日语,8.7,9812
T省的84·85年,1986,杨延晋,剧情,中国大陆,汉语普通话,8.7,12960
永不放弃 Door to Door,2002,史蒂芬·斯卡特尔,剧情,美国 / 加拿大,英语,8.7,5441
头文字D  第三季(剧场版) Third Stage -INITIAL D THE MOVIE-,2001,Noboru Mitsusawa,动作 / 爱情 / 动画 / 运动,日本,日语,8.7,6917
ACCA13区监察课 Regards ACCA13区監察課 Regards,2020,夏目真悟,剧情 / 动画,日本,日语,8.7,4021
麻雀之歌 آواز گنجشک ها,2008,马基德·马基迪,剧情,伊朗,波斯语,8.7,8918
小马宝莉：友谊的魔力 My Little Pony: Equestria Girls - Friendship Games,2015,Ishi Rudell / Jayson Thiessen,动画 / 歌舞 / 家庭 / 奇幻,美国,英语,8.7,1645
记我的母亲 わが母の記,2012,原田真人,剧情,日本,日语,8.7,16635
国王与小鸟 Le roi et l'oiseau,1980,保罗·格里莫尔,动画 / 奇幻,法国,法语,8.7,14033
男子游泳部特别版：各就各位 特別版 Free! -Take Your Marks-,2017,河浪荣作,剧情 / 动画 / 运动,日本,日语,8.7,3131
变形金刚之狩魔之战：巨狰狞的崛起 Transformers Prime Beast Hunters: Predacons Rising,2013,Vinton Heuck / Scooter  Tidwell / Todd Waterman,动画,美国,英语,8.6,1306
这里的黎明静悄悄 А зори здесь тихие,1972,斯坦尼斯拉夫·罗斯托茨基,剧情 / 历史 / 战争,苏联,俄语 / 德语,8.7,13070
我的九月,1990,尹力,剧情 / 儿童,中国大陆,汉语普通话,8.7,12349
冯齐的忏悔,2005,曾念平,剧情 / 爱情,中国大陆,汉语普通话,8.7,3147
理查二世 Richard II,2012,鲁伯特·古尔德,剧情 / 历史,英国,英语,8.7,16756
海贼王特别篇：强者世界前传 ONE PIECE FILM STRONG WORLD EPISODE:0,2010,伊藤尚往,动画,日本,日语,8.7,9052
音乐剧-安娜·卡列尼娜 Anna Karenina Musical,2018,Alina Chevik,歌舞,俄罗斯,俄语,8.7,1228
大树之歌 অপুর সংসার,1959,萨蒂亚吉特·雷伊,剧情,印度,孟加拉语,8.7,5565
翼：春雷记 ツバサ 春雷記,2009,多田俊介,剧情 / 动作 / 动画 / 冒险,日本,日语,8.7,4430
人间的条件(第三、四部) 人間の條件,1959,小林正树,剧情 / 历史 / 战争,日本,日语 / 汉语普通话,8.7,3302
金田一少年事件簿SP 学园七不思议杀人事件 金田一少年の事件簿 学園七不思議殺人事件,1995,堤幸彦,剧情 / 悬疑 / 惊悚 / 犯罪,日本,日语,8.7,2099
电影 虫王战队超王者：冒险天堂 王様戦隊キングオージャー アドベンチャー・ヘブン,2023,上堀内佳寿也,动作 / 冒险,日本,日语,8.7,666
酸辣姻缘,1985,宋杰 / 张宁,剧情,中国大陆,汉语普通话,8.7,608
摇滚芭比 Hedwig and the Angry Inch,2001,约翰·卡梅隆·米切尔,剧情 / 喜剧 / 同性 / 音乐,美国,英语 / 德语,8.7,11129
神秘博士：死亡星球 Doctor Who: Planet of the Dead,2009,James Strong,剧情 / 科幻 / 悬疑 / 惊悚 / 奇幻 / 冒险 / 灾难,英国,英语,8.7,8331
我出生了，但…… 大人の見る絵本 生れてはみたけれど,1932,小津安二郎,剧情 / 喜剧,日本,日语,8.7,6442
海贼王 萨博篇 三兄弟的羁绊 奇迹的再会和被继承的意志 ワンピース エピソード オブ サボ ～3兄弟の絆 奇跡の再会と受け継がれる意志～,2015,古贺豪,动画,日本,日语,8.7,3841
奈克瑟斯奥特曼EX：诗织 - 失落的记忆 - ウルトラマンネクサス EX：詩織 -ロストメモリーズ-,2005,北浦嗣巳,剧情 / 动作 / 科幻,日本,日语,8.7,1518
大河之歌 অপরাজিত,1956,萨蒂亚吉特·雷伊,剧情,印度,孟加拉语 / 英语,8.7,6297
花开伊吕波剧场版：甜蜜的家 劇場版 花咲くいろは HOME SWEET HOME,2013,安藤真裕,剧情 / 喜剧 / 动画,日本,日语,8.7,5685
天元突破剧场版 红莲篇 劇場版 天元突破グレンラガン 紅蓮篇,2008,今石洋之,剧情 / 喜剧 / 动作 / 科幻 / 动画,日本,日语,8.7,4853
解放3：主攻方向 Освобождение: Направление главного удара,1971,尤里·奥泽洛夫,剧情 / 爱情 / 战争,苏联 / 东德 / 波兰,俄语 / 德语 / 意大利语 / 波兰语 / 英语 / 法语,8.7,4129
古畑任三郎 VS SMAP,1999,铃木雅之,剧情 / 悬疑 / 犯罪,日本,日语,8.7,9603
我的妹妹小桃子 もも子、かえるの歌がきこえるよ。,2003,四分一节子 Setsuko Shibuichi,动画 / 儿童,日本,日语,8.7,4094
小林家的龙女仆：情人节和温泉！ 小林さんちのメイドラゴン バレンタイン、そして温泉！,2017,武本康弘,喜剧 / 动画,日本,日语,8.7,4555
"希腊译员 ""The Adventures of Sherlock Holmes"" The Greek Interpreter",1985,Alan Grint,悬疑 / 犯罪,英国,英语,8.7,1710
怪医黑杰克 ブラック・ジャック,1996,出崎统,剧情 / 动画 / 惊悚,日本,日语,8.7,4028
泥之河 泥の河,1981,小栗康平,剧情,日本,日语,8.7,4170
机动战士高达 剧场版Ⅱ 哀·战士 機動戦士ガンダムⅡ 哀・戦士編,1981,富野由悠季 / 藤原良二,剧情 / 动作 / 科幻 / 动画,日本,日语,8.7,2580
尼伯龙根2：克里姆希尔德的复仇 Die Nibelungen: Kriemhilds Rache,1924,弗里茨·朗,剧情 / 奇幻 / 冒险,德国,无对白,8.7,1353
我控诉 J'accuse!,1919,阿贝尔·冈斯,战争,法国,法语,8.7,943
神秘博士：圣诞颂歌 A Christmas Carol,2010,托比·海恩斯,喜剧 / 儿童 / 奇幻 / 冒险,英国,英语,8.7,6818
Love Live! 剧场版 ラブライブ! The School Idol Movie,2015,京极尚彦,动画,日本,日语,8.7,3511
交响情人梦 OAD のだめカンタービレ OAD,2009,今千秋,剧情 / 喜剧 / 动画,日本,日语,8.7,3615
追鱼,1960,应云卫,爱情 / 奇幻 / 戏曲,中国大陆,,8.7,2017
圣地亚哥在下雨 Il pleut sur Santiago,1975,埃尔维奥·索托,剧情,法国 / 保加利亚,法语 / 西班牙语,8.7,1694
解放2：突破 Освобождение: Прорыв,1970,尤里·奥泽洛夫,剧情 / 爱情 / 战争,苏联 / 波兰 / 南斯拉夫 / 东德 / 意大利,俄语,8.7,1613
警察与小偷 Guardie e ladri,1951,马里奥·莫尼切利 / 斯特诺,喜剧,意大利,意大利语,8.7,4187
机动战士高达0083 吉翁的残光 機動戦士ガンダム0083 ジオンの残光,1992,今西隆志,科幻 / 动画,日本,日语,8.7,2938
三国志 长江在燃烧 三国志 第二部・長江燃ゆ!,1993,胜间田具治 / 舛田利雄,动画 / 历史,日本,日语,8.7,3068
三国志 辽阔的大地 三国志 完結編・遥かなる大地,1994,胜间田具治 / 舛田利雄,动画 / 历史,日本,日语,8.7,2636
白线流：20岁的风 白線流し～二十歳の風,1999,岩本仁志,剧情,日本,日语,8.7,2079
爱犬的奇迹 マリと子犬の物語,2007,猪股隆一,剧情 / 儿童,日本,日语,8.7,13135
圣哥传 OAD 聖☆おにいさん OAD 聖☆松田さん／聖☆おにいさん,2012,高雄統子,剧情 / 动画,日本,日语,8.7,4829
金玫瑰洞 Fantaghirò,1991,兰贝托·巴瓦,爱情 / 奇幻,意大利,意大利语,8.7,3538
路易·C·K：老招笑了 Louis C.K.: Hilarious,2010,路易·C·K,喜剧,美国,英语,8.7,3596
海贼王娜美篇：航海士的眼泪与牵绊 ONE PIECE エピソード オブ ナミ 航海士の涙と仲間の絆,2012,所胜美,动画,日本,日语,8.7,3037
恶魔阿萨谢尔在召唤你 OAD4 海葵篇 よんでますよ、アザゼルさん。 イソギンチャク編,2014,水岛努,喜剧 / 动画,日本,日语,8.7,2899
博·伯翰：隔离在家 Bo Burnham: Inside,2021,博·伯翰,剧情 / 喜剧 / 音乐,美国,英语,8.7,2947
男子游泳部 第二季 Extra Fr Free! -Eternal Summer- Extra Fr 禁断のオールハード！,2015,内海紘子,动画,日本,日语,8.7,2285
小校风云 우리들의 일그러진 영웅,1992,朴钟元,剧情,韩国,韩语,8.7,2333
白比姆黑耳朵 Белый Бим Чёрное ухо,1977,斯坦尼斯拉夫·罗斯托茨基,剧情,苏联,俄语,8.7,1853
机动战舰剧场版 暗黑王子 機動戦艦ナデシコ -The prince of darkness-,1998,佐藤龙雄,动画,日本,日语,8.7,1548
青春禁忌游戏 Дорогая Елена Сергеевна,1988,埃利达尔·梁赞诺夫,剧情,苏联,俄语,8.7,574
机动战士高达UC 剧场版 第一幕：独角兽之日 機動戦士ガンダムUC 劇場版 epicode 1: ユニコーンの日,2010,古桥一浩,动作 / 科幻 / 动画,日本,日语,8.7,448
亨利五世 Henry V,2012,西娅·夏罗克,剧情 / 历史 / 战争,英国,英语,8.7,10905
龙子太郎 龍の子太郎,1979,浦山桐郎,动画 / 奇幻 / 冒险,日本,日语,8.7,4437
三国志 英雄的黎明 三国志 第一部・英雄たちの夜明け,1992,胜间田具治 / 舛田利雄,剧情 / 动画 / 历史 / 战争 / 古装,日本,日语,8.7,4536
跳跃大搜查线：97岁末特别警戒篇 踊る大捜査線 歳末特別警戒スペシャル,1997,本广克行,剧情 / 喜剧 / 动作 / 犯罪,日本,日语,8.7,2294
戴夫·查普尔：温柔杀戮 Dave Chappelle: Killin' Them Softly,2000,斯坦·拉森,喜剧 / 脱口秀,美国,英语,8.7,928
野性的呼唤 Call of the Wild,1992,"Michael Toshiyuki Uno, Alan Smithee",剧情 / 冒险,美国,英语,8.7,780
血界战线 & BEYOND OAD 血界戦線 & BEYOND OAD,2018,高柳滋仁,喜剧 / 动作 / 奇幻,日本,日语,8.7,592
女子落语 OAD じょしらく OAD,2013,水岛努 / 湖山祯崇,喜剧 / 动画,日本,日语,8.7,617
机动战士高达UC 剧场版 第四幕：在重力的井底 機動戦士ガンダムUC 劇場版 epicode 4: 重力の井戸の底で,2011,古桥一浩,动作 / 科幻 / 动画,日本,日语,8.7,590
詹姆斯·艾克斯特：冷千层面恨我自己1999 Cold Lasagne Hate Myself 1999,2020,,喜剧,英国,英语,8.7,515
栗色的小天使 こむぎいろの天使 雀と少年,1978,後藤俊夫,剧情,日本,日语,8.7,415
百变之星 不死鸟传说 カレイドスター Legend of phoenix ～レイラ·ハミルトン物語～,2005,佐藤顺一 / 平池芳正,动画,日本,日语,8.7,408
爆龙战队暴连者20周年：不可饶恕的暴乱 爆竜戦隊アバレンジャー20th 許されざるアバレ,2023,木村ひさし,剧情 / 动作 / 科幻,日本,日语,8.7,193
生命的舞动 Inside I'm Dancing,2004,戴米恩·奥唐纳,剧情 / 喜剧,英国 / 爱尔兰 / 法国,英语,8.7,4538
哈姆雷特 Hamlet,2009,Gregory Doran,剧情,英国 / 日本 / 美国,英语,8.7,3298
女权天使 Iron Jawed Angels,2004,Katja von Garnier,剧情 / 历史,USA,English,8.7,2131
潜迹 - 金多美 잠적 - 김다미,2021,徐丞汉,真人秀,韩国,韩语,8.7,1865
多啦美与哆啦A梦族：机器人学校七不思议 ドラミ&ドラえもんズ ロボット学校七不思議!?,1996,Yoshitomo Yonetani,科幻 / 动画 / 冒险,日本,日语,8.7,1674
白线流 25岁 白線流し ～二十五歳,2003,本间欧彦,剧情,日本,日语,8.7,1681
鲁邦三世：去死吧！诺斯特拉达穆斯 ルパン三世 くたばれ!ノストラダムス,1995,伊藤俊也,喜剧 / 动作 / 科幻 / 动画 / 惊悚 / 犯罪 / 冒险,日本,意大利语 / 德语 / 法语 / 英语 / 日语,8.7,1268
出台一夜之路易·C.K. One Night Stand:Louis C.K.,2005,琳达·门多萨,喜剧 / 脱口秀,美国,英语,8.7,967
克里斯·洛克：杀死信使 Chris Rock: Kill the Messenger,2008,马蒂·考纳尔,喜剧 / 脱口秀,美国,英语,8.7,974
俄克拉何马 Oklahoma!,1999,特雷弗·纳恩,爱情 / 歌舞 / 西部,英国,英语,8.7,927
查理·布朗的情人节 A Charlie Brown Valentine,2002,Bill Melendez,剧情 / 喜剧 / 动画 / 儿童,美国,英语,8.7,666
甚五郎 HIDARI,2023,川村真司 / 小川育,动作 / 武侠,日本,日语,8.7,668
偶像大师特别篇：765事务所的故事 THE IDOLM@STER 765プロという物語,2012,锦织敦史,剧情 / 喜剧 / 动画,日本,日语,8.6,630
决战兰州,2018,,,中国大陆,汉语普通话,8.7,319
老头儿 Шал,2013,叶尔梅克·图萨诺夫,剧情,哈萨克斯坦 Kazakhstan,哈萨克语 kazakh / 俄语,8.7,407
魔法少女小圆 新作概念视频 魔法少女まどか☆マギカ コンセプトムービー,2015,新房昭之,动画 / 奇幻,日本,日语,8.7,336
比尔·伯尔：我为什么这么做？ Bill Burr: Why Do I Do This?,2008,香农·哈特曼,喜剧 / 脱口秀,美国,英语,8.7,310
太陽の戦士レオーナ 炎の料理魔人ウマイアルヨ編,2016,松浦幹三,科幻,日本,日语,8.7,248
影疯 Movie Crazy,1933,克莱德·布鲁克曼,喜剧 / 爱情 / 家庭,美国,英语,8.7,158
罗戈帕格之软奶酪 La Ricotta,1963,皮埃尔·保罗·帕索里尼,剧情,意大利,意大利语,8.7,120
风景,1999,何建军,剧情,中国大陆,汉语普通话,8.7,138
樱桃小丸子 真人版2 ちびまる子ちゃん 実写版 第2弾,2006,西浦正记,家庭,日本,日语,8.7,3849
日常 OAD 日常の0話,2011,石原立也,动画,日本,日语,8.7,2703
丑八怪 Чучело,1984,罗兰·贝科夫,剧情,苏联,俄语,8.7,2301
三个臭皮匠 The Three Stooges,2000,James Frawley,剧情 / 喜剧 / 传记,美国,英语,8.7,1963
幻想嘉年华 EX Season カーニバル・ファンタズム EX Season,2011,岸诚二,动画,日本,日语,8.7,1948
星际5555：异星梦系统秘传 Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,2003,竹之内和久 / 西尾大介,动作 / 科幻 / 动画 / 音乐 / 奇幻 / 冒险,日本 / 法国,英语,8.7,1759
蔚蓝深海 National Theatre Live: The Deep Blue Sea,2016,Carrie Cracknell,剧情 / 爱情,英国,英语,8.7,1662
同性三分亲 Torch Song Trilogy,1988,保罗·博加特,剧情 / 喜剧 / 同性,美国,英语 / 希伯来语,8.7,1566
最游记外传OVA第二卷：散华之章 最遊記外伝OVA 第弐巻 散華の章,2011,葛谷直行,动画,日本,日语,8.7,1343
请问您今天要来点兔子吗？？～Sing for You～ ご注文はうさぎですか？？～Sing For You～,2019,桥本裕之,动画,日本,日语,8.7,936
圣母在上OVA1：小羊们的假期 マリア様がみてる 子羊たちの休暇,2006,福岛宏之,动画,日本,日语,8.7,926
圣母在上OVA2：暂定为OK大作战 マリア様がみてる 略してOK大作戦（仮）,2007,福岛宏之,动画,日本,日语,8.7,778
萨勒姆的女巫 National Theatre Live: The Crucible,2022,林赛·特纳,剧情 / 历史,英国,英语,8.7,823
樱桃小丸子动画25周年纪念特别篇 携手同游~苦乐交织的美味特辑 ちびまる子ちゃん アニメ25周年記念～旅は道連れ、苦あれば楽あり美味もありスペシャル,2015,,喜剧 / 动画,日本,日语,8.7,768
第81届奥斯卡颁奖典礼 The 81st Annual Academy Awards,2009,Roger Goodman / Allen P. Haines,音乐 / 真人秀,美国,英语,8.7,700
从容的快板 Allegro non troppo,1977,布鲁诺·伯茨多 / 毛里齐奥·尼凯蒂,喜剧 / 动画 / 音乐 / 奇幻,意大利,意大利语,8.7,608
“齐歌龍咚锵”2024河南春晚,2024,,音乐 / 歌舞 / 真人秀,中国大陆,汉语普通话,8.7,686
金州勇士队2018年夺冠纪录片 Back to Back ! 2018 NBA Champions: Golden State Warriors,2018,,,美国,英语,8.7,477
战区88 エリア88,1985,鸟海永行,动作 / 动画 / 战争,日本,日语,8.7,460
孟姜女,1986,沙丹,戏曲,中国大陆,汉语普通话,8.7,422
她爱我 She Loves Me,2016,,,美国,英语,8.7,419
小马国女孩 一波三折的友谊 My Little Pony Equestria Girls: Rollercoaster of Friendship,2018,Ishi Rudell / Katrina Hadley,剧情 / 动画 / 歌舞 / 家庭 / 奇幻,美国 / 加拿大 Canada,英语,8.7,406
超时空魔钟 Les Contes de l'horloge magique,2003,拉迪斯洛夫·斯塔维奇 / Jean Rubak (additional director),动画,法国,法语,8.7,283
动物金银岛 どうぶつ宝島,1971,池田宏 Hiroshi Ikeda,喜剧 / 动作 / 动画 / 家庭 / 奇幻 / 冒险,日本,日语,8.7,238
蜂蜜与四叶草 F特别篇 ハチミツとクローバー F話,2006,笠井贤一,剧情 / 喜剧 / 爱情 / 动画,日本,日语,8.7,193
阿狸·妈妈,2014,王欢,动画 / 家庭 / 儿童,中国大陆,汉语普通话,8.7,181
小马国女孩 春假风云 My Little Pony: Equestria Girls: Spring Breakdown,2019,Ishi Rudell / Katrina Hadley,动画 / 儿童 / 冒险,美国,英语,8.7,177
摔角狂热 40 WrestleMania XL,2024,,动作 / 运动 / 真人秀,美国,英语,8.7,207
I. M. Pei,0,Peter Rosen,,美國,英語,8.7,167
两个失踪的少年 Josh and S.A.M.,1993,Billy Weber,剧情 / 喜剧 / 冒险,美国,英语,8.7,155
幻想万华镜 春雪异变之章 幻想万華鏡 春雪異変の章 ～『東方妖々夢』より～,2011,,动画,日本,日语,8.7,87
马拉松 マラソン,2007,吉田健 Takeshi Yoshida,剧情,日本,日语,8.7,3991
小羊肖恩：美好时光 Shaun The Sheep: A Woolly Good Time,2010,克里斯托弗·萨德勒 / 理查德·斯塔扎克,喜剧 / 动画,英国,无对白,8.7,2103
"迷失：过去，现在与未来 Lost: Past, Present & Future",2008,Jack Bender / Alighieri Marcello,剧情,美国,英语,8.7,1653
爱丽丝漫游奇境 Alice in Wonderland,1949,达拉斯·鲍尔,动作 / 奇幻,法国 / 英国,英语,8.7,937
鲁邦三世：沃尔特P38 ルパン三世 ワルサーP38,1997,矢野博之,喜剧 / 动作 / 动画 / 悬疑 / 惊悚 / 犯罪 / 奇幻 / 冒险,日本,英语 / 意大利语 / 西班牙语 / 日语,8.7,1012
古剑奇谭2：永夜初晗,2014,鼻涕妞,爱情 / 动画 / 奇幻 / 冒险,中国大陆,汉语普通话,8.7,941
"米尔沃顿 ""The Case-Book of Sherlock Holmes"" The Master Blackmailer",1992,彼德·哈蒙德,犯罪,英国,英语,8.7,832
赛文奥特曼 EVOLUTION EPISODE：2 完美的世界 ウルトラセブン EVOLUTION EPISODE：2 パーフェクト・ワールド,2002,小原直樹,剧情 / 动作 / 科幻,日本,日语,8.7,869
1983年中央电视台春节联欢晚会,1983,黄一鹤 / 邓在军,音乐 / 歌舞,中国大陆,汉语普通话,8.7,788
第64届NHK红白歌会 第64回NHK紅白歌合戦,2013,,音乐 / 脱口秀,日本,日语,8.7,656
孤儿救祖记,1923,张石川,剧情,中国大陆,无对白,8.7,547
约翰福音 The Gospel of John,2003,Philip Saville,剧情 / 传记 / 历史,加拿大 / 英国,英语,8.7,580
情探,1958,黄祖模,剧情 / 爱情 / 戏曲,中国大陆,汉语普通话,8.7,542
故乡的天空 My Louisiana Sky,2001,亚当·阿金,剧情,美国,英语,8.7,493
比尔·伯尔：随它去吧 Bill Burr: Let It Go,2010,香农·哈特曼,喜剧 / 脱口秀,美国,英语,8.7,496
我的朋友乔 My Friend Joe,1996,克里斯·包尔德,剧情 / 家庭,英国 / 德国 / 爱尔兰,英语,8.7,470
铁路少年 The Railway Children,2000,凯瑟琳 莫斯海德 (Catherine Morshead),家庭,英国,英语,8.7,506
电器小英雄 The Brave Little Toaster,1987,Jerry Rees,喜剧 / 动画 / 歌舞 / 家庭 / 奇幻 / 冒险,美国,英语,8.7,458
麦克马丁审判案 Indictment: The McMartin Trial,1995,米克·杰克逊,剧情 / 传记,美国,英语,8.7,372
柳林风声 The Wind in the Willows,1995,戴夫·恩温,动画 / 家庭,英国,英语,8.7,355
Kovaa maata,1994,丰富语言的利器,,芬兰,芬兰语,8.7,229
日本列岛 91岁的深夜食堂 溝口美佐子 目撃！日本列島「91歳の“深夜食堂”～長崎　佐世保～」,2017,长山修见,,日本,日语,8.7,333
布列斯特·顽强的英雄 Брест. Крепостные герои,2010,Sergey Ivanov,传记 / 战争,俄罗斯,俄语,8.7,336
